statNm,statId,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,chgerType,output,method,available_chargers,num_chargers,congestion_ratio,working_ratio,statUpdDt,lastTsdt,lastTedt,nowTsdt,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName,distance_km,is_free_parking,has_convenience,is_fast,avg_cost,inv_cost,is_free_parking_score,working_ratio_score,congestion_ratio_score,inv_cost_score,has_convenience_score,is_fast_score,distance_km_score,total_score
함양(통영) 휴게소,ME178056,경상남도 함양군 지곡면 효산길 23-31 (보산리),,,24시간 이용가능,35.5510049,127.7588744,ME,환경부,환경부,1661-9408,6,50.0,단독,1,1,0.0,1.0,2025-05-15 15:54:19,2025-05-15 15:10:41,2025-05-15 15:22:41,,48,48870,C0,C001,Y,,N,,N,,N,2017,경상남도,0.7335352010280227,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.1003028015420342,1.2023638651157436
함양 개평마을,PC001209,경상남도 함양군 지곡면 병곡지곡로 899,,지상 주차장,24시간 이용가능,35.566991816,127.76788616,PC,파킹클라우드,아이파킹,1533-5783,4,50.0,단독,1,1,0.0,1.0,2025-05-12 18:22:33,2025-05-07 15:41:38,2025-05-07 15:56:17,,48,48870,D0,D003,Y,,N,,N,,N,2025,경상남도,1.397777698625441,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-2.096666547938162,0.2060001187196158
화성 경기주택공사 급속충전소(조달청),EP230064,경기도 화성시 동탄순환대로14길 36,"경기도 동탄시 산척동841,.844 주차장",주차장,24시간 이용가능,37.3413702,127.1103821,EP,이카플러그,이카플러그,1833-4577,4,50.0,동시,4,4,0.0,1.0,2025-05-14 20:52:14,2025-05-14 06:05:36,2025-05-14 06:05:25,,41,41590,A0,A003,Y,"경기도 동탄시 산척동841,.844 / 해당주소이나 도로명 주소가 없어 주소 옆 건물로 설정하였습니다.",N,시설 상황에 따라 이용이 제한될 수 있음,N,,Y,2023,경기도,0.8152808731153025,1,1,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.4,0.0,-1.222921309672954,1.4797453569848238
분당충전소_소모에너지,GS000503,경기도 성남시 분당구 탄천상로 116,소모 분당충전소,,24시간 이용가능,37.3420054,127.111498,GS,GS칼텍스,GS칼텍스,1544-5151,4,200.0,단독,4,4,0.0,1.0,2025-05-15 14:45:41,2025-05-15 14:21:02,2025-05-15 14:45:41,,41,41130,E0,E007,Y,,N,,N,,Y,2023,경기도,0.8545649536580966,1,1,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.4,0.0,-1.281847430487145,1.4208192361706329
금곡동공영주차장 (급),EC410183,경기도 성남시 분당구 금곡동 169,,,24시간 이용가능,37.3507737,127.1068243,EC,이지차저,이지차저,1544-3332,4,100.0,동시,2,2,0.0,1.0,2025-05-15 13:02:25,2025-05-15 12:22:22,2025-05-15 12:45:30,,41,41130,B0,B001,Y,관리 시설에 따라 주차비가 발생할 수 있음 ,N,,N,,N,2023,경기도,0.6138701371577207,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.920805205736581,1.3818614609211968
성남시 로드랜드EZ타워,PI000334,경기도 성남시 분당구 성남대로 69,,1동 지상1층 주차장,24시간 이용가능,37.3421162,127.1082796,PI,GS차지비,GS차지비,1600-4047,2,7.0,단독,4,4,0.0,1.0,2025-05-15 13:24:18,2025-05-15 13:23:55,2025-05-15 13:23:55,,41,41130,G0,G004,Y,,N,,N,,N,2017,경기도,0.6214596390336281,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.9321894585504422,1.3704772081073355
화성 경기주택공사 충전소(조달청),EP230067,경기도 화성시 동탄순환대로14길 36,"경기도 동탄시 산척동841,.844 주차장",주차장,24시간 이용가능,37.3413702,127.1103821,EP,이카플러그,이카플러그,1833-4577,2,7.0,"단독,동시",10,10,0.0,1.0,2025-05-15 15:30:04,2025-05-14 11:05:43,2025-05-15 10:05:39,,41,41590,A0,A003,Y,"경기도 동탄시 산척동841,.844 / 해당주소이나 도로명 주소가 없어 주소 옆 건물로 설정하였습니다.",N,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2023,경기도,0.8152808731153025,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.222921309672954,1.079745356984824
청주휴게소 (서울),ST431145,충청북도 청주시 흥덕구 옥산면 경부고속도로 318,청주휴게소(서울),전기차 충전소,24시간 이용가능,36.7167332,127.3474171,ST,SK일렉링크,SK일렉링크,1566-1704,4,200.0,단독,4,5,0.1999999999999999,1.0,2025-05-15 15:58:24,2025-05-15 15:41:47,2025-05-15 15:51:59,2025-05-15 15:58:24,43,43110,C0,C001,Y,,N,,N,,Y,2023,충청북도,0.2496778189332229,1,1,0,300,0.0033333333222222,0.5,1.0,0.6400000000000001,0.0026666666577777,0.4,0.0,-0.3745167283998344,2.168149938257943
청주(서울) 휴게소,ME178020,충청북도 청주시 흥덕구 옥산면 경부고속도로 318 (장남리),,,24시간 이용가능,36.7162491,127.3487936,ME,환경부,환경부,1661-9408,6,50.0,단독,1,1,0.0,1.0,2025-05-15 16:10:15,2025-05-14 20:02:19,2025-05-14 20:04:49,,43,43110,C0,C001,Y,,N,,N,,N,2017,충청북도,0.1984219807605556,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.2976329711408335,2.005033695516944
청주(서울) 휴게소,ME21A210,충청북도 청주시 흥덕구 옥산면 장남리 285-4,,,24시간 이용가능,36.7164453,127.3486535,ME,환경부,환경부,1661-9408,4,100.0,단독,2,2,0.0,1.0,2025-05-15 16:02:30,2025-05-15 15:30:21,2025-05-15 15:42:41,,43,43110,C0,C001,Y,,N,,N,,N,2021,충청북도,0.216032902785387,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.3240493541780805,1.978617312479697
청주(서울) 휴게소,ME18C511,충청북도 청주시 흥덕구 옥산면 경부고속도로 318,,,24시간 이용가능,36.71654,127.348773,ME,환경부,환경부,1661-9408,6,100.0,단독,1,1,0.0,1.0,2025-05-15 16:13:08,2025-05-15 13:23:00,2025-05-15 13:49:11,,43,43110,C0,C001,Y,,N,,N,,N,2018,충청북도,0.2288701646480124,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.3433052469720187,1.959361419685759
메이저주유소,GS000167,충청북도 청주시 청원구 오창읍 두릉유리로 207,메이저주유소,,24시간 이용가능,36.7365272,127.3634109,GS,GS칼텍스,GS칼텍스,1544-5151,4,200.0,단독,2,2,0.0,1.0,2025-05-15 12:15:42,2025-05-15 11:45:43,2025-05-15 12:15:42,,43,43110,E0,E007,Y,,N,,N,,Y,2023,충청북도,2.7986640987503564,1,1,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.4,0.0,-4.197996148125535,-1.4953294814677571
안성초등학교옆 주차장,JA520009,전북특별자치도 무주군 안성면 칠연로 58,안성초등학교옆 주차장,,24시간 이용가능,35.8649915,127.655364,JA,이브이시스,이브이시스,1577-1556,4,30.0,단독,1,1,0.0,1.0,2025-05-14 20:20:12,2025-05-14 19:14:11,2025-05-14 20:20:12,,52,52730,A0,A003,Y,,N,,N,,N,2024,전북특별자치도,0.9556658887801645,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.4334988331702467,0.869167833487531
(급속)무주 안성초등학교 뒤 공영주차장,WB510085,전북특별자치도 무주군 안성면 장기리 1295-7,공영주차장,,24시간 이용가능,35.865268,127.6567352,WB,이브이루씨,(주)이브이루씨,1833-2909,4,100.0,동시,2,2,0.0,1.0,2025-05-11 14:05:02,2025-05-11 13:11:10,2025-05-11 14:01:12,,52,52730,B0,B001,Y,,N,,N,,N,2024,전북특별자치도,1.0021104864824804,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.5031657297237206,0.7995009369340571
안성면 행정복지센터,ME23A246,전북특별자치도 무주군 안성면 장기리 1556,,,24시간 이용가능,35.8629598,127.6529161,ME,환경부,환경부,1661-9408,4,200.0,단독,2,2,0.0,1.0,2025-05-15 15:32:03,2025-05-14 14:24:58,2025-05-14 15:01:12,,52,52730,A0,A002,Y,,N,,N,,N,2023,전북특별자치도,1.075760947466747,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.6136414212001209,0.6890252454576571
해밀캠핑장,KRC10131,전북특별자치도 무주군 안성면 덕산로 112-7,해밀캠핑장,,24시간 이용가능,35.85999,127.678897,KR,이브이씨코리아,이브이씨원,1899-3861,2,7.0,단독,0,1,1.0,0.0,,,,,52,52730,G0,G004,Y,,N,,N,,Y,2025,전북특별자치도,2.9599808611300253,1,1,0,300,0.0033333333222222,0.5,0.0,0.0,0.0026666666577777,0.4,0.0,-4.439971291695038,-3.53730462503726
안성칠연지구공영주차장,CV004110,전북특별자치도 무주군 안성면 공정리 210-1,"(공정리, 공영주차장)",지상1층 주차장,24시간 이용가능,35.83974863,127.6892415,CV,채비,채비,1522-2573,6,50.0,단독,2,2,0.0,1.0,2025-05-14 08:15:35,2025-05-05 20:55:14,2025-05-05 21:39:53,,52,52730,B0,B001,Y,,N,,N,,N,2024,전북특별자치도,5.074510465110646,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-7.6117656976659696,-5.309099031008191
상소오토캠핑장,CV001633,대전광역시 동구 산내로 724-27,상소오토캠핑장 제1주차장,지상1층 야외주차장(입구통과 직진후 좌측),24시간 이용가능,36.23584,127.46911799,CV,채비,채비,1522-2573,4,100.0,동시,4,4,0.0,1.0,2025-05-15 15:10:29,2025-05-15 14:32:15,2025-05-15 15:07:08,,30,30110,E0,E003,Y,,N,,N,,N,2022,대전광역시,1.7889689704165517,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-2.6834534556248277,-0.38078678896705
동구 아름다운복지관,ME19B206,대전광역시 동구 안골로 49,,,24시간 이용가능,36.268305,127.471928,ME,환경부,환경부,1661-9408,4,200.0,동시,2,2,0.0,1.0,2025-05-15 15:43:53,2025-05-15 12:53:15,2025-05-15 13:12:33,,30,30110,I0,I006,Y,,N,,N,,N,2020,대전광역시,1.888696189421128,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-2.833044284131692,-0.5303776174739143
내트럭㈜남대전사업소,ST601252,대전 동구 대전로 15,,주유소,24시간 이용가능,36.272432,127.4710976,ST,SK일렉링크,SK일렉링크,1566-1704,4,200.0,동시,2,2,0.0,1.0,2025-05-14 12:07:10,2025-05-14 11:35:10,2025-05-14 12:07:10,,30,30110,E0,E007,Y,,N,,N,,Y,2019,대전광역시,2.3530098446453387,1,1,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.4,0.0,-3.529514766968008,-0.8268481003102304
내트럭하우스 남대전사업소 2,EV014395,대전광역시 동구 대전로 15,,대전광역시 동구 대전로 15 (구도동),24시간 이용가능,36.27243201,127.47109762,EV,에버온,에버온,1661-7766,2,7.0,단독,1,1,0.0,1.0,2025-05-11 23:06:30,2025-05-11 18:44:24,2025-05-11 23:04:41,,30,30110,G0,G004,Y,,N,,N,,N,2024,대전광역시,2.3530107419762154,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-3.5295161129643233,-1.2268494463065456
보호치료시설 효광원,ST301107,대전광역시 동구 산내로1305번길 48,,보호치료시설 효광원 주차장,24시간 이용가능,36.2800579,127.465108,ST,SK일렉링크,SK일렉링크,1566-1704,2,7.0,단독,1,1,0.0,1.0,2025-05-08 17:46:58,2025-05-08 15:34:59,2025-05-08 17:46:58,,30,30110,I0,I006,Y,,N,,N,,N,2022,대전광역시,3.2863050196677404,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-4.929457529501611,-2.626790862843833
(급속)무주 적상 오색단풍이야기센터,WB510084,전북특별자치도 무주군 적상면 적상산로 59,공영주차장,,24시간 이용가능,35.9462065,127.6597425,WB,이브이루씨,(주)이브이루씨,1833-2909,4,100.0,동시,2,2,0.0,1.0,2025-05-15 06:05:02,2025-05-15 05:20:58,2025-05-15 06:02:10,,52,52730,B0,B001,Y,,N,,N,,N,2024,전북특별자치도,1.1758621400989389,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.7637932101484082,0.5388734565093696
무주군 적상면 행정복지센터,JA520010,전북특별자치도 무주군 적상면 적상산로 51,적상면 행정복지센터,,24시간 이용가능,35.945521,127.6593943,JA,이브이시스,이브이시스,1577-1556,4,30.0,단독,1,1,0.0,1.0,2025-05-15 15:40:22,2025-05-15 15:20:11,2025-05-15 15:40:22,,52,52730,A0,A001,Y,,N,,N,,N,2024,전북특별자치도,1.2574966924588402,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.8862450386882603,0.4164216279695174
무주IC만남의광장점,ME19B407,전북특별자치도 무주군 무주로 1739,,,24시간 이용가능,35.973357,127.651458,ME,환경부,환경부,1661-9408,4,100.0,단독,4,4,0.0,1.0,2025-05-15 15:51:52,2025-05-15 15:11:41,2025-05-15 15:51:44,,52,52730,C0,C002,Y,,N,,N,,N,2019,전북특별자치도,2.1444815847538883,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-3.216722377130832,-0.9140557104730545
무주군 와인동굴 주차장,JA520025,전북특별자치도 무주군 적상면 산성로 359,와인동굴 주차장,,24시간 이용가능,35.9649219,127.697519,JA,이브이시스,이브이시스,1577-1556,4,100.0,동시,2,2,0.0,1.0,2025-05-15 08:56:13,2025-05-15 08:42:12,2025-05-15 08:56:13,,52,52730,G0,G004,Y,,N,,N,,N,2024,전북특별자치도,3.25116717792648,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-4.87675076688972,-2.5740841002319423
무주국민체육센터 주차장,ME22C408,전북특별자치도 무주군 무주읍 당산리 935,,,24시간 이용가능,36.001674,127.666995,ME,환경부,환경부,1661-9408,4,100.0,단독,4,4,0.0,1.0,2025-05-15 15:50:38,2025-05-14 19:39:05,2025-05-14 20:01:26,,52,52730,J0,J007,Y,,N,,N,,N,2022,전북특별자치도,5.040875254793572,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-7.561312882190357,-5.258646215532579
무주군 적상면 행정복지센터,JA520010,전북특별자치도 무주군 적상면 적상산로 51,적상면 행정복지센터,,24시간 이용가능,35.945521,127.6593943,JA,이브이시스,이브이시스,1577-1556,4,30.0,단독,1,1,0.0,1.0,2025-05-15 15:40:22,2025-05-15 15:20:11,2025-05-15 15:40:22,,52,52730,A0,A001,Y,,N,,N,,N,2024,전북특별자치도,3.51419807282941,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-5.271297109244115,-2.968630442586337
(급속)무주 적상 오색단풍이야기센터,WB510084,전북특별자치도 무주군 적상면 적상산로 59,공영주차장,,24시간 이용가능,35.9462065,127.6597425,WB,이브이루씨,(주)이브이루씨,1833-2909,4,100.0,동시,2,2,0.0,1.0,2025-05-15 06:05:02,2025-05-15 05:20:58,2025-05-15 06:02:10,,52,52730,B0,B001,Y,,N,,N,,N,2024,전북특별자치도,3.5851078095962974,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-5.377661714394446,-3.074995047736668
(급속)무주 안성초등학교 뒤 공영주차장,WB510085,전북특별자치도 무주군 안성면 장기리 1295-7,공영주차장,,24시간 이용가능,35.865268,127.6567352,WB,이브이루씨,(주)이브이루씨,1833-2909,4,100.0,동시,2,2,0.0,1.0,2025-05-11 14:05:02,2025-05-11 13:11:10,2025-05-11 14:01:12,,52,52730,B0,B001,Y,,N,,N,,N,2024,전북특별자치도,5.5029951649743865,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-8.25449274746158,-5.9518260808038015
안성초등학교옆 주차장,JA520009,전북특별자치도 무주군 안성면 칠연로 58,안성초등학교옆 주차장,,24시간 이용가능,35.8649915,127.655364,JA,이브이시스,이브이시스,1577-1556,4,30.0,단독,1,1,0.0,1.0,2025-05-14 20:20:12,2025-05-14 19:14:11,2025-05-14 20:20:12,,52,52730,A0,A003,Y,,N,,N,,N,2024,전북특별자치도,5.551910884186818,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-8.327866326280228,-6.02519965962245
안성면 행정복지센터,ME23A246,전북특별자치도 무주군 안성면 장기리 1556,,,24시간 이용가능,35.8629598,127.6529161,ME,환경부,환경부,1661-9408,4,200.0,단독,2,2,0.0,1.0,2025-05-15 15:32:03,2025-05-14 14:24:58,2025-05-14 15:01:12,,52,52730,A0,A002,Y,,N,,N,,N,2023,전북특별자치도,5.813104252558524,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-8.719656378837787,-6.416989712180008
대가면사무소 주차장,ME20C106,경상남도 고성군 대가면 대가로 471,,,24시간 이용가능,35.0171391,128.2985725,ME,환경부,환경부,1661-9408,4,100.0,단독,1,1,0.0,1.0,2025-05-15 15:55:17,2025-05-10 16:41:38,2025-05-10 17:05:50,,48,48820,A0,A001,Y,,N,,N,,N,2021,경상남도,2.08917145919743,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-3.133757188796145,-0.8310905221383673
대가저수지연꽃테마공원 주차장,ME20C205,경상남도 고성군 대가면 유흥리 304,,,24시간 이용가능,35.0082948,128.2987137,ME,환경부,환경부,1661-9408,4,200.0,동시,2,2,0.0,1.0,2025-05-15 15:52:51,2025-05-10 15:56:51,2025-05-10 16:21:22,,48,48820,D0,D001,Y,,N,,N,,N,2021,경상남도,2.512604192632408,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-3.768906288948612,-1.4662396222908345
부곡졸음쉼터,ME21B230,경상남도 고성군 마암면 삼락리 산96-20,,,24시간 이용가능,35.0244702,128.3479009,ME,환경부,환경부,1661-9408,4,100.0,단독,1,2,0.5,1.0,2025-05-15 15:56:20,2025-05-15 13:00:31,2025-05-15 13:38:50,2025-05-15 15:48:15,48,48820,C0,C003,Y,,N,,N,,N,2021,경상남도,2.4867930065639343,1,0,0,300,0.0033333333222222,0.5,1.0,0.4,0.0026666666577777,0.0,0.0,-3.7301895098459017,-1.827522843188124
고성군의회 주차장,ME20C203,경상남도 고성군 고성읍 대가로 13,,,24시간 이용가능,34.9838008,128.3186308,ME,환경부,환경부,1661-9408,4,200.0,동시,2,2,0.0,1.0,2025-05-15 15:55:58,2025-05-14 17:32:08,2025-05-14 17:57:32,,48,48820,A0,A004,Y,,N,,N,,N,2020,경상남도,4.236653086366727,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-6.35497962955009,-4.052312962892312
한국농어촌공사 고성통영거제지사,ME21A227,경상남도 고성군 고성읍 기월2길 51,,,24시간 이용가능,34.9827399,128.3163787,ME,환경부,환경부,1661-9408,4,100.0,단독,2,2,0.0,1.0,2025-05-15 15:50:17,2025-05-15 12:51:47,2025-05-15 13:31:53,,48,48820,A0,A003,Y,,N,,N,,N,2021,경상남도,4.368518856572884,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-6.5527782848593255,-4.250111618201547
버티공영주차장,KP005631,서울특별시 중구 동호로17길 270,,,24시간 이용가능,37.54,127.0,KP,한국전력공사,한국전력,1899-2100,4,100.0,단독,2,2,0.0,1.0,2025-05-14 13:04:06,2025-05-14 12:28:30,2025-05-14 13:03:25,,11,11140,B0,B001,Y,,N,,N,,N,2023,서울특별시,0.4815738416246318,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.7223607624369477,1.58030590422083
그랜드하얏트호텔 (급),EC110043,서울특별시 용산구 소월로 322,,,24시간 이용가능,37.540429955,126.99686296,EC,이지차저,이지차저,1544-3332,4,50.0,단독,1,1,0.0,1.0,2025-05-15 11:14:21,2025-05-15 09:27:27,2025-05-15 10:33:29,,11,11170,E0,E003,Y,관리 시설에 따라 주차비가 발생할 수 있음 ,N,,N,,N,2024,서울특별시,0.5144030853995907,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.771604628099386,1.5310620385583915
한강진역 공영주차장,HE240194,서울특별시 용산구 한남동 728-27,공영주차장,주차장 안쪽,24시간 이용가능,37.539476313,127.00242422,HE,한국전기차충전서비스,한국전기차충전서비스,1522-1782,"4,7","50.0,7.0",단독,3,3,0.0,1.0,2025-05-15 12:47:21,2025-05-15 11:31:04,2025-05-15 12:33:33,,11,11170,B0,B001,Y,,N,,N,,N,2024,서울특별시,0.5806063285375244,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.8709094928062866,1.4317571738514911
반얀트리클럽앤스파,CV001949,서울특별시 중구 장충단로 60,"(장충동2가, 반얀트리 클럽 앤 스파 서울)",지상1층 지하주차장 입구 우측,24시간 이용가능,37.5503802,127.0006792,CV,채비,채비,1522-2573,"2,4","100.0,11.0","단독,동시",5,5,0.0,1.0,2025-05-15 14:55:32,2025-05-15 13:50:45,2025-05-15 14:50:48,,11,11140,E0,E003,Y,,Y,시설 사용자 외 이용이 제한될 수 있음,N,,N,2023,서울특별시,0.6753180079014419,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.0129770118521628,1.289689654805615
갤러리하우스,PIH00208,서울특별시 중구 동호로17길 241,,,24시간 이용가능,37.5491254,127.005321,PI,GS차지비,GS차지비,1544-4279,2,3.0,단독,1,1,0.0,1.0,2025-05-10 08:16:12,2025-05-10 08:10:36,2025-05-10 08:10:36,,11,11140,G0,G004,Y,,N,해당 시설 정책에 따라 이용이 불가 할 수 있습니다.,N,,N,2022,서울특별시,0.7101767407065769,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.0652651110598654,1.2374015555979123
진주청동기문화박물관,PI014488,경상남도 진주시 대평면 호반로 1353,,,24시간 이용가능,35.2243844,127.9619666,PI,GS차지비,GS차지비,1544-4279,4,100.0,동시,2,2,0.0,1.0,2025-05-07 03:00:43,2025-05-06 16:43:59,2025-05-06 16:43:59,,48,48170,D0,D008,N,,N,,N,,N,2023,경상남도,3.2303939308038636,0,0,0,300,0.0033333333222222,0.0,1.0,0.8,0.0026666666577777,0.0,0.0,-4.845590896205795,-3.0429242295480177
진주럭키골프랜드,LU002368,경상남도 진주시 명석면 판문로 504-4,,주차장 출구 좌측 2면,24시간 이용가능,35.210193,128.030689,LU,LG유플러스 볼트업,LG유플러스,1660-0365,2,7.0,단독,2,2,0.0,1.0,2025-05-10 18:48:09,2025-05-10 16:38:08,2025-05-10 18:48:01,,48,48170,E0,E004,Y,,N,,N,,Y,2024,경상남도,4.169388528620812,1,1,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.4,0.0,-6.254082792931218,-3.5514161262734403
산청 관정마을회관,EC480128,경상남도 산청군 단성면 목화로 302,,,24시간 이용가능,35.2500247,127.94794,EC,이지차저,이지차저,1544-3332,2,7.0,단독,1,1,0.0,1.0,2025-05-06 06:42:30,2025-05-05 21:10:42,2025-05-06 00:56:51,,48,48860,A0,A004,Y,,N,,N,,N,2024,경상남도,4.658320016236438,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-6.987480024354657,-4.6848133576968785
명석면사무소,KP005776,경상남도 진주시 명석면 광제산로 37,,,24시간 이용가능,35.21,128.04,KP,한국전력,한국전력,1899-2100,4,100.0,단독,1,1,0.0,1.0,2025-05-15 00:57:07,2025-05-14 16:46:28,2025-05-14 17:08:48,,48,48170,A0,A002,Y,,N,,N,,N,2024,경상남도,4.861167556785948,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-7.291751335178923,-4.989084668521144
산청 관정마을회관 (급),EC480252,경상남도 산청군 단성면 목화로 306,,,24시간 이용가능,35.2500924,127.9479217,EC,이지차저,이지차저,1544-3332,4,100.0,동시,2,2,0.0,1.0,2025-05-12 18:34:29,2025-05-12 18:07:27,2025-05-12 18:32:11,,48,48860,B0,B001,N,,N,,N,,N,2024,경상남도,4.662703920693245,0,0,0,300,0.0033333333222222,0.0,1.0,0.8,0.0026666666577777,0.0,0.0,-6.994055881039867,-5.19138921438209
청주시 아모르아트웨딩컨벤션,PI430374,충청북도 청주시 흥덕구 남석로 579,,주차빌딩 옥상층 옥외 주차장,24시간 이용가능,36.6064618,127.4213354,PI,GS차지비,GS차지비,1600-4047,2,7.0,단독,13,13,0.0,1.0,2025-05-14 10:31:24,2025-05-11 14:55:28,2025-05-11 14:55:28,,43,43110,G0,G004,Y,,N,,N,,N,2024,충청북도,0.7498465248838424,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.1247697873257636,1.177896879332014
청주시 흥덕축구공원,JA430040,충청북도 청주시 흥덕구 가포산로146번길 30,흥덕축구공원,흥덕축구공원,24시간 이용가능,36.6143501,127.4155823,JA,이브이시스,이브이시스,1577-1556,4,"100.0,30.0","단독,동시",2,3,0.3333333333333333,1.0,2025-05-15 16:00:09,2025-05-15 16:00:09,2025-05-14 21:49:11,2025-05-15 16:00:09,43,43110,D0,D001,Y,,N,,N,,N,2024,충청북도,1.2878935206503574,1,0,0,300,0.0033333333222222,0.5,1.0,0.5333333333333334,0.0026666666577777,0.0,0.0,-1.931840280975536,0.1041597190155749
레이크스크린골프,MO431101,충청북도 청주시 흥덕구 서부로1168번길 31-21,,지상1층 건물 옆 주차장,24시간 이용가능,36.6087883,127.4341843,MO,매니지온,매니지온,1833-2377,2,7.0,단독,1,1,0.0,1.0,2025-05-04 18:05:12,2025-05-04 18:05:12,2025-05-04 18:05:12,,43,43110,E0,E004,Y,,N,,N,,N,2021,충청북도,1.897715311114737,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-2.846572966672105,-0.5439063000143274
오션엔지니어링(ENH),EH263370,충청북도 청주시 흥덕구 가포산로76번길 175-8,오션엔지니어링,사내 지상주차장,24시간 이용가능,36.61131814,127.4122413,EH,이앤에이치에너지,(주)이앤에이치에너지,043-260-1123,4,30.0,단독,0,1,1.0,0.0,2025-01-31 09:28:10,2025-01-22 06:01:55,2025-01-22 08:01:58,,43,43110,G0,G004,Y,외부인 사용 제한,Y,외부인 사용제한,N,,N,2023,충청북도,0.9625695990373974,1,0,0,300,0.0033333333222222,0.5,0.0,0.0,0.0026666666577777,0.0,0.0,-1.443854398556096,-0.9411877318983184
